2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,043 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_remove_overlap (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
2018-02-26 09:58:41,043 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,043 DEBUG    [9061] (deoplete.child) main_loop: on_event begin
2018-02-26 09:58:41,043 DEBUG    [9061] (deoplete.child) on_event: Source: buffer
2018-02-26 09:58:41,050 DEBUG    [9061] (deoplete.child) on_event: Source: dictionary
2018-02-26 09:58:41,050 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,115 DEBUG    [9057] (deoplete.child) Loaded Source: cmake (/home/delusional/.vim/plugged/deoplete-clang/rplugin/python3/deoplete/sources/cmake.py)
2018-02-26 09:58:41,116 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,116 DEBUG    [9057] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,117 DEBUG    [9057] (deoplete.child) Loaded Source: ultisnips (/home/delusional/.vim/plugged/ultisnips/rplugin/python3/deoplete/sources/ultisnips.py)
2018-02-26 09:58:41,117 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,117 DEBUG    [9057] (deoplete.child) main_loop: set_source_attributes begin
2018-02-26 09:58:41,117 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: set_custom begin
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_auto_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,118 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
